status,project,preset,grid_profile,active_params,model,seed,n_samples,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,inverse_direction_kind,inverse_direction_index,inverse_active_dimension,inverse_regularization_lambda,device,training_time_seconds,evaluation_time_seconds,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,test_abs_field_error_median,test_rel_field_error_median,test_rel_field_error_max,test_forward_linear_error_median,test_forward_linear_error_max,test_forward_quadratic_error_median,test_forward_quadratic_error_max,test_observed_forward_residual_median,test_observed_forward_residual_max,test_observed_forward_residual_mse,test_clean_forward_residual_median,test_clean_forward_residual_max,test_clean_forward_residual_mse,test_observation_noise_floor_median,test_observation_noise_floor_max,test_observation_noise_floor_mse,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,lando1d,default,full,"alpha,gamma",full_nls,2025,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.976739986,5.97300004301e-06,8.38642478467e-05,0.00012579637177,"0,2",2.01190856933e-05,0,2.01190856933e-05,0.000231473657847,2.07442736413e-08,1.00873305295e-08,3.08316041707e-08,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,,,,,0.00143974095741,0.00154286446482,2.0174661059e-06,0.000167648099164,0.000220922589096,2.53728232331e-08,0.00144946870257,0.00154706058334,2.04284501069e-06,,,,019bfc3f14e1,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-2025/run-019bfc3f14e1
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.557722725,6.57799955661e-06,5.56837091199e-07,8.35255636798e-07,"0,2",1.34545889636e-07,0,1.34545889636e-07,1.53596538396e-06,2.20188567849e-12,9.13571797325e-15,2.21102139646e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.29719132603e-07,3.01659055639e-06,1.82714359465e-12,1.29719132603e-07,3.01659055639e-06,1.82714359465e-12,0,0,0,,,,438b4f86fe43,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-438b4f86fe43
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.596008765,5.83699966228e-06,1.300756416e-06,1.95113462399e-06,"0,2",4.79372747434e-07,0,4.79372747434e-07,3.42289650056e-06,6.04647695529e-12,1.05325091676e-12,7.09972787206e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.4426440243e-05,1.60608451832e-05,2.10650183353e-10,1.96201431608e-06,4.46329604595e-06,6.22141188206e-12,1.45421439214e-05,1.649943843e-05,2.13967342386e-10,,,,2c2537da82e5,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-2c2537da82e5
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.614104684,5.20999947184e-06,1.13393586148e-05,1.70090379222e-05,"0,2",3.67289977889e-06,0,3.67289977889e-06,3.03451760655e-05,4.62104297937e-10,1.04415063772e-10,5.66519361709e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000143136207013,0.000160467922434,2.08830127545e-08,1.981323702e-05,3.89860037893e-05,5.08619206509e-10,0.000145421439214,0.000164994384301,2.13967342386e-08,,,,78578ca9f9f0,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-78578ca9f9f0
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.582137779,6.48500008538e-06,0.000116400991579,0.000174601487368,"0,2",3.56371403854e-05,0,3.56371403854e-05,0.00031356583435,4.66630013614e-08,1.04405463817e-08,5.71035477431e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00143123119733,0.00160466589765,2.08810927634e-06,0.000198331526916,0.000384316880799,5.12913014454e-08,0.00145421439214,0.00164994384301,2.13967342386e-06,,,,4e4453481744,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-4e4453481744
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,10,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,5.030468294,8.11500012787e-06,3.69162491687e-08,5.5374373753e-08,"0,2",9.72540048494e-09,0,9.72540048494e-09,1.01023347021e-07,1.02924530219e-14,3.81694650339e-17,1.0330622487e-14,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,,,,,1.69249408346e-08,1.8592779885e-07,7.63389300679e-15,1.69249408346e-08,1.8592779885e-07,7.63389300679e-15,0,0,0,,,,fc612b8dbd50,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-fc612b8dbd50
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,10,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,5.162757619,6.37599987385e-06,1.14255886582e-06,1.71383829872e-06,"0,2",3.52034942689e-07,0,3.52034942689e-07,3.07564165476e-06,4.6308486348e-12,1.04406607836e-12,5.67491471316e-12,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,,,,,1.43097321458e-05,1.60472861735e-05,2.08813215672e-10,1.94133895852e-06,3.83644010864e-06,5.05401889333e-12,1.45421439214e-05,1.649943843e-05,2.13967342386e-10,,,,cca655766466,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-cca655766466
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,10,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,5.175657016,5.24999995832e-06,1.17522775043e-05,1.76284162565e-05,"0,2",3.59304942751e-06,0,3.59304942751e-06,3.16637830855e-05,4.75816109104e-10,1.04402820729e-10,5.80218929833e-10,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,,,,,0.000143097209953,0.000160472860856,2.08805641458e-08,1.95200790264e-05,3.83622464676e-05,5.1502654136e-10,0.000145421439214,0.000164994384301,2.13967342386e-08,,,,40b16b64fa17,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-40b16b64fa17
complete,lando1d,default,full,"alpha,gamma",full_nls,4096,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,5.373909918,5.96599966229e-06,0.00011784486305,0.000176767294575,"0,2",3.60022719821e-05,0,3.60022719821e-05,0.000317532317168,4.77112834972e-08,1.0440272813e-08,5.81515563101e-08,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,,,,,0.00143097093473,0.00160472854121,2.08805456259e-06,0.00019638239018,0.00038361586614,5.16072595457e-08,0.00145421439214,0.00164994384301,2.13967342386e-06,,,,d74dfb161d85,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/full-nls/seed-4096/run-d74dfb161d85
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.723684312,6.16400029685e-06,5.56837091199e-07,8.35255636798e-07,"0,2",1.34545889636e-07,0,1.34545889636e-07,1.53596538396e-06,2.20188567849e-12,9.13571797325e-15,2.21102139646e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.29719132603e-07,3.01659055639e-06,1.82714359465e-12,1.29719132603e-07,3.01659055639e-06,1.82714359465e-12,0,0,0,,,,4744aa230bf9,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-4744aa230bf9
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,4.704478156,4.91900027555e-06,5.56835593444e-07,8.35253390167e-07,"0,2",1.34545996535e-07,0,1.34545996535e-07,1.5359607838e-06,2.20188077485e-12,9.13569857653e-15,2.21101647343e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.29715122583e-07,3.01659369112e-06,1.82713971531e-12,1.29715122583e-07,3.01659369112e-06,1.82713971531e-12,0,0,0,,,,57afc9ad0d55,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-57afc9ad0d55
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,4.681100673,5.39000029676e-06,5.5707798628e-07,8.35616979421e-07,"0,2",1.34607698543e-07,0,1.34607698543e-07,1.5366262603e-06,2.20292598461e-12,9.14002437732e-15,2.21206600899e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.29766692332e-07,3.01717853177e-06,1.82800487546e-12,1.29766692332e-07,3.01717853177e-06,1.82800487546e-12,0,0,0,,,,e8fc93fa7367,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-e8fc93fa7367
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,4.653564678,6.14900000073e-06,5.8113935079e-07,8.71709026184e-07,"0,2",1.40768462125e-07,0,1.40768462125e-07,1.60264959024e-06,2.30843154098e-12,9.57658854279e-15,2.31800812952e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.34778902986e-07,3.07425924766e-06,1.91531770856e-12,1.34778902986e-07,3.07425924766e-06,1.91531770856e-12,0,0,0,,,,c5bcea145b8b,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-c5bcea145b8b
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,4.648676726,5.97199959884e-06,2.98635034212e-06,4.47952551317e-06,"0,2",7.56655084493e-07,0,7.56655084493e-07,8.20239594186e-06,3.34063518921e-11,1.3695826283e-13,3.35433101549e-11,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,3.94676714228e-06,8.7848790459e-06,2.73916525659e-11,3.94676714228e-06,8.7848790459e-06,2.73916525659e-11,0,0,0,,,,06f88caf44f3,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-06f88caf44f3
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,4.469825763,6.04300021223e-06,0.000236053004183,0.000354079506274,"0,2",6.05342378205e-05,0,6.05342378205e-05,0.000647624774728,1.9641657837e-07,8.00651290724e-10,1.97217229661e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000373374697483,0.000568258633657,1.60130258145e-07,0.000373374697483,0.000568258633657,1.60130258145e-07,0,0,0,,,,734152b4dde6,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-734152b4dde6
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.728894601,6.06699995842e-06,6.55684277889e-07,9.83526416833e-07,"0,2",2.77134450468e-07,0,2.77134450468e-07,1.6899183832e-06,1.39885066909e-12,9.49639402117e-13,2.3484900712e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.37425058651e-05,1.45650325964e-05,1.89927880423e-10,1.06674377393e-06,2.3424065422e-06,2.2126152397e-12,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,0ae3b6e7b110,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-0ae3b6e7b110
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,4.72743286,5.07499953528e-06,6.55681446968e-07,9.83522170452e-07,"0,2",2.77134981535e-07,0,2.77134981535e-07,1.68990935937e-06,1.39884470068e-12,9.4963929536e-13,2.34848399604e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.37425037177e-05,1.4565032587e-05,1.89927859072e-10,1.06676156501e-06,2.34241849149e-06,2.21259995791e-12,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,74d0906aa866,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-74d0906aa866
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,4.874888323,6.73700014886e-06,6.55819103288e-07,9.83728654932e-07,"0,2",2.77141167444e-07,0,2.77141167444e-07,1.69031614242e-06,1.39960113748e-12,9.49643766533e-13,2.34924490401e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.3742580018e-05,1.45650332013e-05,1.89928753307e-10,1.06678184999e-06,2.34260102874e-06,2.21323693589e-12,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,44a3d137e107,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-44a3d137e107
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,5.581417128,8.66599930305e-06,6.68702410281e-07,1.00305361542e-06,"0,2",2.77632388698e-07,0,2.77632388698e-07,1.72847484214e-06,1.47353086375e-12,9.500823804e-13,2.42361324415e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.3750224638e-05,1.45651427117e-05,1.9001647608e-10,1.06763727977e-06,2.36104448168e-06,2.27484924019e-12,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,bb2da5a5a015,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-bb2da5a5a015
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,5.56965269,8.63100012793e-06,2.99278763869e-06,4.48918145803e-06,"0,2",7.74794276229e-07,0,7.74794276229e-07,8.20356863983e-06,2.94159842497e-11,1.07767337375e-12,3.04936576235e-11,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,1.40642363239e-05,1.66451597051e-05,2.1553467475e-10,4.88206446914e-06,7.94068976303e-06,2.51828783898e-11,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,1f0f17f79346,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-1f0f17f79346
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,5.427774832,7.28099985281e-06,0.000236056635076,0.000354084952614,"0,2",6.05517108451e-05,0,6.05517108451e-05,0.000647618194383,1.96109500123e-07,8.01637709323e-10,1.96911137832e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00037363257646,0.000568465848261,1.60327541865e-07,0.000374127460516,0.000567393626896,1.59882086831e-07,1.36933756037e-05,1.45979917099e-05,1.89790721957e-10,,,,7ebe28188bfb,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-7ebe28188bfb
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.84972393,7.65799995861e-06,4.9262534861e-06,7.38938022915e-06,"0,2",2.39468665513e-06,0,2.39468665513e-06,1.23840738032e-05,6.33030973642e-11,9.40511939844e-11,1.57354291349e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000136248920367,0.000145650159369,1.88102387969e-08,1.06665778763e-05,2.08614959502e-05,1.58702293899e-10,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,f2a3d6829e90,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-f2a3d6829e90
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,4.853630281,5.7850002122e-06,4.92626816552e-06,7.38940224828e-06,"0,2",2.39468447579e-06,0,2.39468447579e-06,1.23841200208e-05,6.33031787968e-11,9.40511938359e-11,1.57354372633e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000136248920664,0.000145650159365,1.88102387672e-08,1.06664696054e-05,2.08615399712e-05,1.58702281e-10,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,d90bdc046efb,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-d90bdc046efb
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,4.802876373,6.05599962e-06,4.9261668302e-06,7.3892502453e-06,"0,2",2.39467760275e-06,0,2.39467760275e-06,1.23838228878e-05,6.3300382152e-11,9.40511987083e-11,1.5735158086e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000136248928977,0.000145650159368,1.88102397417e-08,1.06665322188e-05,2.08616645127e-05,1.58700097934e-10,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,11a39cb9a6f8,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-11a39cb9a6f8
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,4.476828861,5.97100006416e-06,4.91843405594e-06,7.37765108391e-06,"0,2",2.39516309887e-06,0,2.39516309887e-06,1.23601390689e-05,6.30906271511e-11,9.40516562027e-11,1.57142283354e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000136249745435,0.000145650170232,1.88103312405e-08,1.06674048593e-05,2.08726749347e-05,1.58530754132e-10,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,5aa301778da3,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-5aa301778da3
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,4.424758667,6.09600010648e-06,4.52956028925e-06,6.79434043387e-06,"0,2",2.44414349023e-06,0,2.44414349023e-06,1.11445373775e-05,6.26271401249e-11,9.41811838165e-11,1.56808323941e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000136453163615,0.000145702136962,1.88362367633e-08,1.07524150395e-05,2.21926316748e-05,1.58317878758e-10,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,301523b21005,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-301523b21005
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,4.335441499,6.01800002187e-06,0.000236089315453,0.00035413397318,"0,2",6.0708969926e-05,0,6.0708969926e-05,0.000647558976434,1.93411124382e-07,8.95153060162e-10,1.94306277442e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.000400534356148,0.000585867118176,1.79030612032e-07,0.000380944689941,0.000559667465048,1.57798341491e-07,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,e4a975ad5eea,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-e4a975ad5eea
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,4.568817549,6.64600065647e-06,5.22996165594e-05,7.84494248391e-05,"0,2",2.35696418426e-05,0,2.35696418426e-05,0.000133329207836,7.49551225958e-09,9.40413472517e-09,1.68996469847e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00136235923414,0.00145650165298,1.88082694503e-06,0.000116651946451,0.00020686611333,1.68471949326e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,0c247a41ee6d,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-0c247a41ee6d
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,4.488117814,6.37900029687e-06,5.22998529786e-05,7.84497794679e-05,"0,2",2.35696387919e-05,0,2.35696387919e-05,0.000133329920144,7.49552900958e-09,9.40413473287e-09,1.68996637425e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00136235923579,0.00145650165295,1.88082694657e-06,0.000116652068468,0.000206867318368,1.6847229924e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,46e69647271c,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-46e69647271c
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,4.582563575,6.34899970464e-06,5.22996777363e-05,7.84495166044e-05,"0,2",2.35696921578e-05,0,2.35696921578e-05,0.000133329341051,7.49550916526e-09,9.40413473568e-09,1.68996439009e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00136235923589,0.00145650165297,1.88082694714e-06,0.000116652095859,0.000206866175325,1.68472073209e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,6f6b8f703c9c,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-6f6b8f703c9c
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,4.802608918,5.98699989496e-06,5.22921134709e-05,7.84381702064e-05,"0,2",2.35701731899e-05,0,2.35701731899e-05,0.000133306167223,7.49250213782e-09,9.40413545459e-09,1.68966375924e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00136235937981,0.00145650165395,1.88082709092e-06,0.000116637653687,0.000206877561416,1.6844772545e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,17eb2dabd152,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-17eb2dabd152
complete,lando1d,default,full,"alpha,gamma",regularized_full_nls,1234,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,4.807126969,5.44099930266e-06,5.15111441571e-05,7.72667162356e-05,"0,2",2.36162853581e-05,0,2.36162853581e-05,0.000130917147113,7.20834402662e-09,9.40429059511e-09,1.66126346217e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,,,,,0.00136238598946,0.00145650677865,1.88085811902e-06,0.000115297856366,0.000207915068888,1.66135872788e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,1483452ae8db,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-full-nls/seed-1234/run-1483452ae8db
