status,project,preset,grid_profile,active_params,model,seed,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00302769179071,0.00302769179071,"0,1,2",0.00662534596278,0.00044641212723,0.00662534596278,0.00044641212723,0.892331659794,0.00553747965023,0.892331659794,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.6538461538,46.6538461538,,,,,0.00300490232235,0.00302769179071,0.00302769179071,d330aedb1858,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-d330aedb1858
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.0028060126981,0.0028060126981,"0,1,2",0.00605537655104,0.000547463766462,0.00605537655104,0.000547463766462,1.02461862564,0.00532394181937,1.02461862564,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,44.7142857143,44.7142857143,,,,,0.00282282333666,0.0028060126981,0.0028060126981,d64160f15342,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1235/run-d64160f15342
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00289442884181,0.00289442884181,"0,1,2",0.00589200283044,0.000728946206051,0.00589200283044,0.000728946206051,1.15787661076,0.00437532458454,1.15787661076,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.3076923077,46.3076923077,,,,,0.00285317972247,0.00289442884181,0.00289442884181,4c6c1020f5e3,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1235/run-4c6c1020f5e3
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00306138320153,0.00306138320153,"0,1,2",0.00672165673739,0.000459111197136,0.00672165673739,0.000459111197136,0.887984871864,0.00549473240972,0.887984871864,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.8846153846,46.8846153846,,,,,0.00304217374426,0.00306138320153,0.00306138320153,e3584ca3eaba,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1235/run-e3584ca3eaba
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00262219484794,0.00262219484794,"0,1,2",0.00548717430188,0.000556097925005,0.00548717430188,0.000556097925005,1.03728544712,0.00481124594808,1.03728544712,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,43.5714285714,43.5714285714,,,,,0.00293824583255,0.0024246398651,0.00262219484794,2db13556b41c,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1235/run-2db13556b41c
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00272635921782,0.00272635921782,"0,1,2",0.00556492921969,0.000736828347201,0.00556492921969,0.000736828347201,1.12880802155,0.00432632025331,1.12880802155,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.6153846154,46.6153846154,,,,,0.00298282110212,0.00270536740255,0.00272635921782,7f1e1e207707,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1235/run-7f1e1e207707
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00306172120494,0.00306172120494,"0,1,2",0.00668080004588,0.000462738641805,0.00668080004588,0.000462738641805,0.884530127048,0.00543084926903,0.884530127048,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,47.8076923077,47.8076923077,,,,,0.00308655972129,0.00307677281055,0.00306172120494,e1e7f95138a8,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1235/run-e1e7f95138a8
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,12,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00265545336936,0.00265545336936,"0,1,2",0.00563325677127,0.00058220156631,0.00563325677127,0.00058220156631,1.02139222622,0.00485676852986,1.02139222622,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,44.8571428571,44.8571428571,,,,,0.00248664769351,0.00265545336936,0.00265545336936,b573eb85eec9,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-b573eb85eec9
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,12,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00286063797962,0.00286063797962,"0,1,2",0.00518092858821,0.000745262977558,0.00518092858821,0.000745262977558,1.31820440292,0.00425098557025,1.31820440292,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,46.2307692308,46.2307692308,,,,,0.00291844177726,0.00286063797962,0.00286063797962,05afaa9f1d7d,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-05afaa9f1d7d
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,12,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.0030342474797,0.0030342474797,"0,1,2",0.00663625703634,0.000441490000902,0.00663625703634,0.000441490000902,0.883349478245,0.0054861814715,0.883349478245,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,46.6153846154,46.6153846154,,,,,0.00308833609615,0.0030342474797,0.0030342474797,06fd39c5f253,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-06fd39c5f253
