status,project,preset,grid_profile,active_params,model,seed,n_samples,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,activation1d,default,full,"s,t0,x0",convmulti,1234,16,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00280798074399,0.00280798074399,"0,1,2",0.00524199055095,0.000303945227227,0.00524199055095,0.000303945227227,0.819318294525,0.00439373264089,0.819318294525,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,50.75,50.75,,,,,0.0033637757962,0.00299192688659,0.00280798074399,4301a9f2f17a,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmulti/seed-1234/run-4301a9f2f17a
complete,activation1d,default,full,"s,t0,x0",convmulti,1234,32,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00261751808089,0.00261751808089,"0,1,2",0.00563729285722,0.000550722863288,0.00563729285722,0.000550722863288,0.978553056717,0.00489764474332,0.978553056717,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,43.7142857143,43.7142857143,,,,,0.00282196119805,0.00262656521448,0.00261751808089,eeaf5ac99829,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmulti/seed-1234/run-eeaf5ac99829
complete,activation1d,default,full,"s,t0,x0",convmulti,1234,64,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00270726662744,0.00270726662744,"0,1,2",0.00537393759794,0.000736573881218,0.00537393759794,0.000736573881218,1.13070893288,0.00402677059174,1.13070893288,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,42.4615384615,42.4615384615,,,,,0.0028496238251,0.00271006451641,0.00270726662744,e553d647cb7a,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmulti/seed-1234/run-e553d647cb7a
complete,activation1d,default,full,"s,t0,x0",convmulti,1234,128,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00301232845524,0.00301232845524,"0,1,2",0.00658479530304,0.000438755669434,0.00658479530304,0.000438755669434,0.869410991669,0.00538654439151,0.869410991669,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,45.3846153846,45.3846153846,,,,,0.00304230207496,0.00301073670556,0.00301232845524,a3de4bb5f5cd,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmulti/seed-1234/run-a3de4bb5f5cd
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,16,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00287773866748,0.00287773866748,"0,1,2",0.00554844783207,0.000219263790808,0.00554844783207,0.000219263790808,0.706239581108,0.00417932355776,0.706239581108,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.25,46.25,,,,,0.00284388012484,0.00287773866748,0.00287773866748,40753e61cae9,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmulti/seed-1235/run-40753e61cae9
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,32,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00258702179014,0.00258702179014,"0,1,2",0.00567016056134,0.000559919008482,0.00567016056134,0.000559919008482,0.974588692188,0.00487098377198,0.974588692188,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,45.5714285714,45.5714285714,,,,,0.00277916541789,0.00258702179014,0.00258702179014,1c9220dd48b7,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmulti/seed-1235/run-1c9220dd48b7
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,64,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00277995745778,0.00277995745778,"0,1,2",0.00548949724924,0.000733926632619,0.00548949724924,0.000733926632619,1.1503431797,0.00400918954983,1.1503431797,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.4615384615,46.4615384615,,,,,0.00286249651796,0.00277995745778,0.00277995745778,51f0b9603312,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmulti/seed-1235/run-51f0b9603312
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,128,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00299705050526,0.00299705050526,"0,1,2",0.00651574561455,0.000441448194637,0.00651574561455,0.000441448194637,0.874278962612,0.00526769459248,0.874278962612,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.6538461538,46.6538461538,,,,,0.00299986820834,0.00299705050526,0.00299705050526,caa5d5c01729,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmulti/seed-1235/run-caa5d5c01729
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,16,0,1,8,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00287413693264,0.00287413693264,"0,1,2",0.00554338143726,0.000210932179055,0.00554338143726,0.000210932179055,0.704681098461,0.00418682582676,0.704681098461,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46,46,,,,,0.00284453639681,0.00287413693264,0.00287413693264,55b8217781e1,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmulti/seed-1235/run-55b8217781e1
complete,activation1d,default,full,"s,t0,x0",convmulti,1235,32,0,1,8,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00259985310909,0.00259985310909,"0,1,2",0.00567932264674,0.00055170421119,0.00567932264674,0.00055170421119,0.963257312775,0.00487193185836,0.963257312775,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,44.7142857143,44.7142857143,,,,,0.00278643399145,0.00259985310909,0.00259985310909,10f8c4911cc4,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-levela-a3-sample-efficiency-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmulti/seed-1235/run-10f8c4911cc4
